date,temperature
2020-12-03,12.3170463224313
2020-12-04,11.690420171749693
2020-12-05,10.379811074524575
2020-12-06,11.977503326851519
2020-12-07,12.643152528004824
2020-12-08,13.052145071120934
2020-12-09,13.623378837651426
2020-12-10,13.458587370734659
2020-12-11,12.486301038851648
2020-12-12,12.41810625337
2020-12-13,15.191145910103257
2020-12-14,14.176222533217622
2020-12-15,13.063765342393626
2020-12-16,12.56956826503866
2020-12-17,16.358384739614422
2020-12-18,14.369732526394097
2020-12-19,15.158404278196329
2020-12-20,14.137014173015817
2020-12-21,16.70197130351168
2020-12-22,17.518270823955735
2020-12-23,15.542306265028422
2020-12-24,15.82822965848757
2020-12-25,16.216604366197252
2020-12-26,15.728212470879935
2020-12-27,15.409632023641624
2020-12-28,17.0821084066843
2020-12-29,15.968092663613975
2020-12-30,16.679115018859815
2020-12-31,14.824117602879465
2021-01-01,17.432398362101573
2021-01-02,16.47213962273995
2021-01-03,18.556070467592992
2021-01-04,17.825208609974567
2021-01-05,16.8615470489672
2021-01-06,19.783656168197293
2021-01-07,16.20733961945627
2021-01-08,18.183825803047228
2021-01-09,18.36133278038756
2021-01-10,19.05382659153658
2021-01-11,19.980986239749083
2021-01-12,18.305407320486264
2021-01-13,18.876508911992104
2021-01-14,18.115335341824323
2021-01-15,18.494495835941866
2021-01-16,21.048919858894273
2021-01-17,18.46262828516146
2021-01-18,18.972671744168874
2021-01-19,21.22842973770137
2021-01-20,20.658667486264747
2021-01-21,20.843991317680317
2021-01-22,21.92335339413784
2021-01-23,22.439698674069223
2021-01-24,20.540309638469456
2021-01-25,22.75232057254538
2021-01-26,20.107058064596313
2021-01-27,21.643285457795088
2021-01-28,21.379290928494886
2021-01-29,22.680710031334367
2021-01-30,20.34293163213612
2021-01-31,21.88879611078612
2021-02-01,21.352665505504177
2021-02-02,21.648474571460877
2021-02-03,22.59758327941576
2021-02-04,23.106198163341027
2021-02-05,23.82280070987243
2021-02-06,22.111725021504235
2021-02-07,24.02777281988717
2021-02-08,24.280727944878393
2021-02-09,23.486649840759476
2021-02-10,21.839014560919566
2021-02-11,23.703664148065478
2021-02-12,22.497467468164878
2021-02-13,24.76722905184645
2021-02-14,24.148399881302012
2021-02-15,23.30651468081327
2021-02-16,24.79103074719446
2021-02-17,24.488743922775136
2021-02-18,25.380228939127978
2021-02-19,25.53951018053883
2021-02-20,23.98325931227248
2021-02-21,25.450852037903257
2021-02-22,24.646796035152207
2021-02-23,24.475506285774266
2021-02-24,25.082498675200085
2021-02-25,23.638372376390706
2021-02-26,26.224049299767067
2021-02-27,24.754559043684623
2021-02-28,25.57762510129034
2021-03-01,24.009084750335738
2021-03-02,25.88844331774679
2021-03-03,26.359536121475063
2021-03-04,26.84993613193517
2021-03-05,26.397734385908095
2021-03-06,26.553142089791717
2021-03-07,27.261419584303834
2021-03-08,25.806946404104302
2021-03-09,24.273788342591352
2021-03-10,25.54795507583646
2021-03-11,26.157364413840618
2021-03-12,25.68430456948359
2021-03-13,26.328965844537297
2021-03-14,28.726343515715588
2021-03-15,26.590703606746025
2021-03-16,26.74070129660035
2021-03-17,28.33393032597699
2021-03-18,27.552789526580764
2021-03-19,27.480591924800102
2021-03-20,29.362824182792373
2021-03-21,28.438627219198516
2021-03-22,26.965998489616073
2021-03-23,27.40423185168962
2021-03-24,26.61913379268762
2021-03-25,27.898044186379945
2021-03-26,28.603607449335993
2021-03-27,27.485013977628327
2021-03-28,28.195604891177318
2021-03-29,25.945989133016965
2021-03-30,29.513307159151697
2021-03-31,27.921930590149458
2021-04-01,30.024586914852406
2021-04-02,26.272578737663043
2021-04-03,26.763661107765817
2021-04-04,25.88273730159895
2021-04-05,27.101058806322275
2021-04-06,26.67972358163537
2021-04-07,27.60183937148712
2021-04-08,28.036124611240194
2021-04-09,27.642789584007076
2021-04-10,28.433612055974546
2021-04-11,27.8063644257308
2021-04-12,30.335822134036427
2021-04-13,26.467990985594568
2021-04-14,28.11976103206532
2021-04-15,27.15147053508298
2021-04-16,26.296313865859627
2021-04-17,28.1896182980087
2021-04-18,29.215885831924638
2021-04-19,26.540290919781707
2021-04-20,27.892194343332235
2021-04-21,25.675903700195207
2021-04-22,25.860055675569196
2021-04-23,27.10398704820406
2021-04-24,25.98314739283974
2021-04-25,27.38795063367661
2021-04-26,26.706464247829715
2021-04-27,26.618416585874666
2021-04-28,26.902353013639456
2021-04-29,26.81509806234359
2021-04-30,25.42555400670455
2021-05-01,28.068238490270183
2021-05-02,25.862125119422554
2021-05-03,25.287099232616615
2021-05-04,24.043975006061707
2021-05-05,26.10246319008253
2021-05-06,25.216626724767817
2021-05-07,26.760135856789674
2021-05-08,24.56268192588223
2021-05-09,25.453988090980673
2021-05-10,25.831090213392642
2021-05-11,22.07698620029476
2021-05-12,24.79248770516288
2021-05-13,23.095906294884767
2021-05-14,25.17564530842929
2021-05-15,24.128420783789757
2021-05-16,24.237080095279993
2021-05-17,23.723575350822458
2021-05-18,24.9998355433009
2021-05-19,22.839038116428178
2021-05-20,24.761999430149196
2021-05-21,23.50197743577709
2021-05-22,23.53018728473304
2021-05-23,25.87346256868065
2021-05-24,23.80743209532186
2021-05-25,24.897557632386945
2021-05-26,26.43704196988907
2021-05-27,23.554648599631275
2021-05-28,22.217745628336537
2021-05-29,23.16643911138996
2021-05-30,22.215879849952994
2021-05-31,21.822954532358924
2021-06-01,22.227983297705688
2021-06-02,22.194130733130194
2021-06-03,22.05442932262484
2021-06-04,22.233573233489306
2021-06-05,21.638573144940665
2021-06-06,22.103470620578946
2021-06-07,20.23124158017743
2021-06-08,21.56589206060945
2021-06-09,22.721545451870707
2021-06-10,21.50639489508071
2021-06-11,21.535964920234406
2021-06-12,20.108623357147327
2021-06-13,19.97791853915534
2021-06-14,20.670655587538388
2021-06-15,19.484177966802417
2021-06-16,22.702555668196172
2021-06-17,20.736280331652818
2021-06-18,20.2150206384385
2021-06-19,20.21527256603988
2021-06-20,20.91819574228676
2021-06-21,18.48002728345709
2021-06-22,20.71523600570245
2021-06-23,20.48776735945234
2021-06-24,17.74635705607737
2021-06-25,17.169840517728097
2021-06-26,16.124989358310277
2021-06-27,20.096882717331606
2021-06-28,17.594316772877843
2021-06-29,17.636298088290353
2021-06-30,16.667184776360166
2021-07-01,16.435040059672904
2021-07-02,17.883899149375456
2021-07-03,17.030880334092355
2021-07-04,18.92220738085792
2021-07-05,17.65306968408558
2021-07-06,18.156263367509396
2021-07-07,15.338060995364401
2021-07-08,16.894597319806447
2021-07-09,18.561532891877945
2021-07-10,16.356778644020924
2021-07-11,14.4865494013096
2021-07-12,17.378821742926387
2021-07-13,14.639032279400924
2021-07-14,15.146723394083535
2021-07-15,16.722504608966364
2021-07-16,15.602719991980802
2021-07-17,15.07326805428066
2021-07-18,14.831791836520429
2021-07-19,16.364823984909393
2021-07-20,14.344553352422958
2021-07-21,13.498318484546102
2021-07-22,16.30003957843903
2021-07-23,13.971886737662793
2021-07-24,11.779843860719927
2021-07-25,15.056700858409425
2021-07-26,14.227946244719803
2021-07-27,12.242618620161204
2021-07-28,14.303845768871728
2021-07-29,13.264433867011437
2021-07-30,13.345163854247442
2021-07-31,13.834469813020867
2021-08-01,10.985966196298815
2021-08-02,13.590075307459946
2021-08-03,13.570291067439948
2021-08-04,12.079064633333747
2021-08-05,10.875946506220904
2021-08-06,11.545083822417965
2021-08-07,12.691100294310624
2021-08-08,13.168084384259213
2021-08-09,11.945376797003833
2021-08-10,12.32767638257604
2021-08-11,11.081235736285604
2021-08-12,11.051263803343337
2021-08-13,12.761899217328981
2021-08-14,11.4762872239497
2021-08-15,11.062847024756346
2021-08-16,10.600421309848562
2021-08-17,9.542453329600496
2021-08-18,8.501685639306721
2021-08-19,8.982181334132527
2021-08-20,11.465762962548562
2021-08-21,11.079529040387747
2021-08-22,10.142018275834099
2021-08-23,10.874743824330022
2021-08-24,10.878186110173
2021-08-25,9.880195307677734
2021-08-26,9.317954120877477
2021-08-27,9.157811759711098
2021-08-28,9.21436586507146
2021-08-29,8.866641496250082
2021-08-30,9.603670388973178
2021-08-31,9.346865332387532
2021-09-01,9.501715926967963
2021-09-02,9.52278109852676
2021-09-03,7.728737029342659
2021-09-04,11.201278499876288
2021-09-05,9.566465636877856
2021-09-06,9.860573805984366
2021-09-07,8.379040593843625
2021-09-08,8.63209368814865
2021-09-09,7.142399045303255
2021-09-10,6.274203674702676
2021-09-11,9.042936730285067
2021-09-12,8.63944252433577
2021-09-13,9.162510013891131
2021-09-14,7.116927882143528
2021-09-15,7.9585001507010045
2021-09-16,7.376781429166389
2021-09-17,7.9057271110963265
2021-09-18,7.919085755460636
2021-09-19,9.43560876974525
2021-09-20,7.588063058237867
2021-09-21,8.513046144183972
2021-09-22,9.324957151664133
2021-09-23,7.744350456469104
2021-09-24,9.337406007067504
2021-09-25,6.783625388303378
2021-09-26,6.994518127075276
2021-09-27,9.539182180048588
2021-09-28,7.186373593585197
2021-09-29,8.409336115056677
2021-09-30,8.389013846329176
2021-10-01,7.9309483498369
2021-10-02,8.322751032837454
2021-10-03,8.999712050846279
2021-10-04,9.167250152527654
2021-10-05,8.250003364651453
2021-10-06,8.544859132685753
2021-10-07,8.214898945650907
2021-10-08,8.920639127937724
2021-10-09,9.260509984049223
2021-10-10,8.503764504659307
2021-10-11,9.588781519834258
2021-10-12,7.280613543634879
2021-10-13,9.648104888698132
2021-10-14,8.801201272266518
2021-10-15,9.35260358165283
2021-10-16,9.707634937137009
2021-10-17,7.913155101627607
2021-10-18,8.70190170939236
2021-10-19,7.67847837899201
2021-10-20,8.376652417393698
2021-10-21,9.530731080717842
2021-10-22,9.062911470994052
2021-10-23,10.3584018068727
2021-10-24,8.223535783575798
2021-10-25,10.479741017804187
2021-10-26,9.647693259492435
2021-10-27,11.07715590710282
2021-10-28,11.580643042201348
2021-10-29,9.171989094863997
2021-10-30,11.101099396179928
2021-10-31,8.274069234461358
2021-11-01,9.805701829527376
2021-11-02,10.105612154108526
2021-11-03,9.511632319752534
2021-11-04,10.924029524865272
2021-11-05,10.288173369216103
2021-11-06,10.327103086700784
2021-11-07,9.969260285135507
2021-11-08,9.550716234858827
2021-11-09,12.525608704077095
2021-11-10,11.401320735716414
2021-11-11,11.106811717138195
2021-11-12,11.660368872186663
2021-11-13,13.087623703446116
2021-11-14,12.60339239171995
2021-11-15,9.736613488680257
2021-11-16,13.297255391386168
2021-11-17,12.34910259774486
2021-11-18,12.780031569076641
2021-11-19,12.52498187457257
2021-11-20,12.058208883273105
2021-11-21,14.142190040760056
2021-11-22,11.820383518134568
2021-11-23,14.366664068722967
2021-11-24,10.797830168698269
2021-11-25,12.089979465311258
2021-11-26,11.945266760786357
2021-11-27,12.139606140684473
2021-11-28,12.374074869434521
2021-11-29,13.627106660217244
2021-11-30,14.636276120513735
2021-12-01,14.763030223806439
2021-12-02,15.268651921108177
2021-12-03,12.721110173639191
2021-12-04,14.371571002300225
2021-12-05,14.430594871516996
2021-12-06,13.907322644628895
2021-12-07,13.934088904685401
2021-12-08,13.847338359579537
2021-12-09,14.984339521778915
2021-12-10,15.30649810594478
2021-12-11,13.287333477735917
2021-12-12,14.330707693226257
2021-12-13,14.762571331124716
2021-12-14,15.761450459376588
2021-12-15,17.147003371353883
2021-12-16,17.46300578789658
2021-12-17,17.203906548136874
2021-12-18,15.668028262884565
2021-12-19,16.5726583377045
2021-12-20,15.437780310042363
2021-12-21,17.52791619096168
2021-12-22,16.6652936616983
2021-12-23,17.044855636162925
2021-12-24,17.648185903045555
2021-12-25,18.19818876474068
2021-12-26,18.76583215894227
2021-12-27,18.058002267495873
2021-12-28,18.578999925732614
2021-12-29,19.041136263843196
2021-12-30,16.730058300650843
2021-12-31,17.512470957021037
2022-01-01,17.400177123317086
2022-01-02,20.202652186998055
2022-01-03,20.30765851643623
2022-01-04,17.855003304606704
2022-01-05,19.89699204318521
2022-01-06,20.334457977474944
2022-01-07,19.674018269978692
2022-01-08,18.497897085888127
2022-01-09,18.85994572682185
2022-01-10,20.12057087880261
2022-01-11,22.40986357635737
2022-01-12,21.627920256774384
2022-01-13,22.131557353223172
2022-01-14,20.122283207350424
2022-01-15,21.424431629084797
2022-01-16,22.05417563182204
2022-01-17,19.56608234809117
2022-01-18,23.127345819417716
2022-01-19,21.481996633846826
2022-01-20,20.523250254874068
2022-01-21,22.54605388325973
2022-01-22,20.573418681311633
2022-01-23,22.713693955965223
2022-01-24,21.47067513200207
2022-01-25,24.33858480361348
2022-01-26,22.69189179123716
2022-01-27,24.328887204887412
2022-01-28,22.366858334874422
2022-01-29,23.500935171226107
2022-01-30,23.692718770404593
2022-01-31,25.338990996503664
2022-02-01,26.05712306442982
2022-02-02,25.08178865316103
2022-02-03,23.932187988974032
2022-02-04,23.75836846000814
2022-02-05,24.051900632882962
2022-02-06,23.98676708709265
2022-02-07,25.214087673675134
2022-02-08,24.949321405306215
2022-02-09,24.834707375713357
2022-02-10,25.067590664625783
2022-02-11,25.66505965008068
2022-02-12,24.123744093729247
2022-02-13,27.645749143369557
2022-02-14,25.749319308971167
2022-02-15,24.94982007005909
2022-02-16,26.18280419287348
2022-02-17,25.26749057731472
2022-02-18,25.616247111143245
2022-02-19,26.60771773048029
2022-02-20,26.02338900871583
2022-02-21,26.50523215685267
2022-02-22,25.898647519027556
2022-02-23,25.1943147078092
2022-02-24,27.72985934152468
2022-02-25,28.496976688047187
2022-02-26,26.710550599111077
2022-02-27,28.30634555585552
2022-02-28,25.422671328771457
2022-03-01,29.03551919672493
2022-03-02,27.206060179196182
2022-03-03,27.354342332186143
2022-03-04,26.9833812687526
2022-03-05,27.75923263883351
2022-03-06,29.264812837418166
2022-03-07,28.110891368672824
2022-03-08,29.502500950083682
2022-03-09,28.026671243545962
2022-03-10,28.044066081940464
2022-03-11,29.395107858641598
2022-03-12,28.789221952897602
2022-03-13,27.080283141218672
2022-03-14,27.517565351672854
2022-03-15,28.12804288780077
2022-03-16,28.720017411607596
2022-03-17,30.36710491432808
2022-03-18,28.704245853719318
2022-03-19,28.388405324803383
2022-03-20,29.032338928524833
2022-03-21,29.465312536094793
2022-03-22,29.60165973408426
2022-03-23,29.701988784660333
2022-03-24,27.445528425615315
2022-03-25,30.10897433104837
2022-03-26,29.156839276342254
2022-03-27,30.365782037094466
2022-03-28,29.27069161520629
2022-03-29,29.145382456303707
2022-03-30,27.742143998735756
2022-03-31,29.1303265185393
2022-04-01,29.45390778748265
2022-04-02,28.11110957745734
2022-04-03,28.59731940053987
2022-04-04,28.46373304830879
2022-04-05,31.659485063845697
2022-04-06,29.23728359948463
2022-04-07,30.408116205973617
2022-04-08,29.50111595057398
2022-04-09,29.27352777156342
2022-04-10,30.065000251436288
2022-04-11,29.82743673638402
2022-04-12,29.39023437044991
2022-04-13,28.77363133051952
2022-04-14,28.397735171816958
2022-04-15,28.74432893703
2022-04-16,28.994608531334094
2022-04-17,30.1056922454741
2022-04-18,27.341622694802446
2022-04-19,28.241708420360606
2022-04-20,28.365088954626064
2022-04-21,28.93489235641406
2022-04-22,28.45893230186651
2022-04-23,29.006968046898425
2022-04-24,28.83845866638501
2022-04-25,28.525096848827435
2022-04-26,28.776384052321994
2022-04-27,28.83027932140409
2022-04-28,28.733979681348842
2022-04-29,28.370189315611483
2022-04-30,26.815001371951027
2022-05-01,27.49454203595533
2022-05-02,30.269155093272605
2022-05-03,28.762415331925293
2022-05-04,29.052791513429288
2022-05-05,27.032947977380523
2022-05-06,28.077013919705337
2022-05-07,27.465183660099676
2022-05-08,27.572982188364456
2022-05-09,28.705930333135186
2022-05-10,25.488413043546476
2022-05-11,28.95582065651048
2022-05-12,27.994912065391702
2022-05-13,27.127081159723136
2022-05-14,26.104310760314583
2022-05-15,25.64221067092461
2022-05-16,26.317475848247497
2022-05-17,27.14166533312731
2022-05-18,28.117588771546732
2022-05-19,25.51049459285936
2022-05-20,27.96723829535072
2022-05-21,25.749855585185305
2022-05-22,25.676199670959925
2022-05-23,25.0371791027087
2022-05-24,25.871891740078144
2022-05-25,25.587675067518095
2022-05-26,25.713320036275356
2022-05-27,24.525495237774383
2022-05-28,23.50438559907363
2022-05-29,22.45147491140705
2022-05-30,25.475102221333344
2022-05-31,24.27553905802667
2022-06-01,25.609654994820175
2022-06-02,26.035047782092416
2022-06-03,23.93839979309364
2022-06-04,25.284283284708053
2022-06-05,22.608993870186353
2022-06-06,24.120021826809143
2022-06-07,23.1775056769895
2022-06-08,23.882851262777855
2022-06-09,24.120151715065845
2022-06-10,21.62411629991053
2022-06-11,23.636732902119697
2022-06-12,23.05127024598702
2022-06-13,22.08357981464772
2022-06-14,22.362716915043496
2022-06-15,22.207182100157034
2022-06-16,22.21503062229711
2022-06-17,23.07358955766023
2022-06-18,21.90772049039923
2022-06-19,22.35174159185805
2022-06-20,21.210766251500477
2022-06-21,21.41148503535309
2022-06-22,21.086306714153416
2022-06-23,21.55311623659393
2022-06-24,19.696341837921114
2022-06-25,22.496529019388273
2022-06-26,21.423143448044016
2022-06-27,22.020157054832236
2022-06-28,22.702564434227
2022-06-29,19.591039979341584
2022-06-30,20.929774302350015
2022-07-01,18.65999647336403
2022-07-02,20.5378781407574
2022-07-03,19.180222647283504
2022-07-04,19.390340451701682
2022-07-05,18.516616705304692
2022-07-06,18.45980370851116
2022-07-07,18.49583886915763
2022-07-08,16.677608910802906
2022-07-09,17.002262637709972
2022-07-10,18.531512740684498
2022-07-11,19.00541254079221
2022-07-12,18.09787021844467
2022-07-13,18.014488507483936
2022-07-14,17.969663940421754
2022-07-15,16.857700425699694
2022-07-16,16.100559539833245
2022-07-17,17.677327727940106
2022-07-18,14.34771695148537
2022-07-19,15.51364455201557
2022-07-20,16.4375693622913
